kind,trial,index,metric,value
latency,1,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.872566
latency,1,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.263379
latency,1,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.712861
latency,1,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.016066
latency,1,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.867660
latency,1,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.398499
latency,1,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.522944
latency,1,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.128366
latency,1,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.856534
latency,1,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.416019
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,44.798968
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,47.128366
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,24.469
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,3269.415
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,48.938
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,319441
latency,2,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.971282
latency,2,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.485266
latency,2,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.218990
latency,2,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.501956
latency,2,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.006078
latency,2,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.495824
latency,2,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.287563
latency,2,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.734352
