kind,trial,index,metric,value
latency,1,48,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.010327
latency,1,49,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.274512
latency,1,50,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.272460
latency,1,51,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.016160
latency,1,52,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.106540
latency,1,53,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.232199
latency,1,54,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.176473
latency,1,55,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.595627
latency,1,56,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.550793
latency,1,57,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.341021
latency,1,58,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.418437
latency,1,59,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.005414
latency,1,60,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.227225
latency,1,61,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.663115
latency,1,62,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.973104
latency,1,63,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.232839
latency,1,64,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.678906
latency,1,65,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.990650
latency,1,66,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.517563
latency,1,67,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.836605
latency,1,68,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.448138
latency,1,69,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.049989
latency,1,70,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.164020
latency,1,71,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.322373
latency,1,72,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.435395
latency,1,73,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.750744
latency,1,74,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.466425
latency,1,75,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.881239
latency,1,76,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.396182
latency,1,77,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.013881
latency,1,78,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.739146
latency,1,79,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.831488
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_median_ms,5.176473
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_p95_ms,47.164020
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_requests_per_second,46.455
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_wall_ms,1722.094
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_mib_per_second,92.910
trial,1,80,http1_rust_nodelay_production_req1048576_resp1048576_c1_process_cpu_us,379776
latency,2,0,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.115787
latency,2,1,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.634635
latency,2,2,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.333060
latency,2,3,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.445144
latency,2,4,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.483299
latency,2,5,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.322283
latency,2,6,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.011398
latency,2,7,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.204338
latency,2,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.044608
latency,2,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.503947
latency,2,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.922933
latency,2,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.625288
latency,2,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.097760
latency,2,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.697840
latency,2,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.457748
latency,2,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.205237
latency,2,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.773041
latency,2,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.683439
latency,2,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.460249
latency,2,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.924644
latency,2,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.206478
latency,2,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.808522
latency,2,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.018177
latency,2,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.292344
latency,2,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.044721
latency,2,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.019975
latency,2,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.213258
latency,2,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.755487
latency,2,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.737230
