kind,repeat,count,index,metric,value
sample,4,8,7,concurrent_create_ms,1.005686
sample,4,8,0,concurrent_create_ms,1.059218
sample,4,8,1,concurrent_create_ms,1.052928
sample,4,8,2,concurrent_create_ms,1.050388
sample,4,8,3,concurrent_create_ms,1.048038
sample,4,8,4,concurrent_create_ms,1.045427
sample,4,8,5,concurrent_create_ms,1.042977
sample,4,8,0,concurrent_create_wall_ms,1.138879
sample,4,8,0,concurrent_idle_rss_before_kib,10940.000000
sample,4,8,0,concurrent_idle_rss_after_kib,10940.000000
sample,4,8,0,concurrent_idle_session_rss_delta_per_session_kib,0.000000
sample,4,8,32,active_idle_connections,32.000000
sample,4,8,32,active_connection_rss_delta_kib,0.000000
sample,4,8,32,active_connection_rss_delta_per_connection_kib,0.000000
sample,4,8,0,concurrent_teardown_wall_ms,1.000216
sample,4,8,0,post_teardown_rss_delta_from_baseline_kib,4.000000
sample,4,8,0,post_connection_close_rss_delta_kib,0.000000
